pdate,video_id,channelId,title,channelTitle,candidate
2016-10-20,y_rnYrIjMYE,UCs18sMwqTCMBmTqX0b2-w6A,손학규 서울대 트로이카에서 철새 트로이카로(민주투사의 몰락),유재일,손학규
2017-01-04,nMW10S2lTqs,UCs18sMwqTCMBmTqX0b2-w6A,"문재인을 향한 김부겸, 손학규, 조갑제, 박지원,김동철의 일제공격. 우군은 안희정 밖에 없는가?",유재일,손학규
2017-01-22,0qv32syJj1U,UCTHCOPwqNfZ0uiKOvFyhGwg,"문재인-안철수 ""텃밭 민심 잡아라""…손학규-안희정, 대권 도전장 / 연합뉴스TV (Yonhapnews TV)",연합뉴스 TV,손학규
2017-01-04,qobv88arGNE,UCx2eRsOVWYmM-StX_lu7axQ,안희정은 왜 손학규와 반기문을 비판하는가? 원칙없는 기회주의자들은 정치를 해서는 안된다.,Veritas Speak 시사전문,손학규
2016-01-15,K_KH1KR7ZRw,UCrN7gmhz6no6o0RWpTrpeAQ,손학규 그는 누구인가?,저녁이 있는 삶,손학규
2016-09-14,OwLRs8Il3Wg,UCfq4V1DAuaojnr2ryvWNysw,안철수-손학규 한배 타나… 추석 맞이 ‘존재감 굳히기’,채널A 뉴스 [Channel A News],손학규
2016-12-30,lSiK08rlmFA,UCWlV3Lz_55UaX4JsMj-z__Q,"문재인 ""5년 임기도 짧다""…손학규 ""호헌은 수구""",TVCHOSUN 뉴스,손학규
2016-10-20,EAJoWXFgFYY,UChlgI3UHCOnwUGzWzbJ3H5w,"손학규, 정계복귀 공식 선언 / YTN (Yes! Top News)",YTN NEWS,손학규
2016-10-20,bAwCp04tlY4,UCa97kDUvLn9OSn9xTX0uM_g,손학규 정계복귀 '7공화국을 위한 새판짜겠다',NocutV,손학규
2016-09-07,JmmB6c0IFK8,UCfq4V1DAuaojnr2ryvWNysw,손학규 브랜드 출시?! 박원순은 대선 출마하는가,채널A 뉴스 [Channel A News],손학규
2017-01-25,N2C_6Bhso-M,UClAfLVQYZSLrMAQQ_SXPVZw,"[풀영상] 손학규 ""새누리 후보는 누가 되든 국민에게 버림받는 후보""",OhmynewsTV,손학규
2016-12-21,A6b6xhJJE9c,UCuw1hxBo5mDVUhgMzRDk3aw,손학규 “중소기업 육성 우선돼야” [전원책의 이것이 정치다] 43회 20161221,TVCHOSUN,손학규
2017-01-04,I4mqjYOdxYg,UCLh0F52tTkSkCtViqWt91dg,"""정치에서 은퇴하라."" 원칙없는 손학규에게 원칙주의자 안희정의 한마디",더깊이10,손학규
2014-09-11,HFIXtCW47DI,UCYuyiaGz3h7flTCwgCkx-Zw,[08.12] 정치인 손학규를 말하다!,미디어협동조합,손학규
2013-10-03,_SaGA_ctRGA,UCRsybLXIdTG0vc-ItWLMfnQ,서울대 운동권 3총사 손학규가 추억하는 친구  김근태,gun-in Lee,손학규
2017-01-27,-vB5L4QI3og,UCTHCOPwqNfZ0uiKOvFyhGwg,"박지원-손학규 의기투합…""반기문과는 함께할 수 없다"" / 연합뉴스TV (Yonhapnews TV)",연합뉴스 TV,손학규
2017-01-08,drTixRAVXmE,UCu1FzjrHosuKGvgIx8oBi8w,2000.황교안의 욕심?/ 안희정의 손학규 때리기/ 엠빙신 + 정권교체 후 해보고 싶은 것들(커피 #50),트위터매거진 새가 날아든다,손학규
2016-11-22,xb49ltD_dME,UCs18sMwqTCMBmTqX0b2-w6A,손학규계 대빵 이종걸의원님 살얼음판을 지려 밟지 마시옵소서.,유재일,손학규
2017-01-05,FbXeOCDxcM0,UCs18sMwqTCMBmTqX0b2-w6A,박영선 의원님 패자부활의 전설이 되십시요. 손학규계 탈당 진압해보세요.,유재일,손학규
2016-07-17,WMybffUpi_U,UC1Bovh_bx1EumWqkHaqlzkQ,손학규 민심산악회 강진 방문 중 정계복귀 암시 발언!!,김민수,손학규
2013-05-04,5mvTtumtQN4,UCo_52s9V31ExGSiPm0-oKZw,손학규&김근태,In-Seop Maeng,손학규
2017-01-05,xAEoKS-FCwQ,UCkinYTS9IHqOEwR1Sze2JTw,"안희정 ""손학규 은퇴"" 발언에 설전…2野 '충돌' / SBS",SBS 뉴스,손학규
2017-01-12,pbBDGGxIx4Q,UC2-9K_KZbtZCxC_3M3bcR7w,손학규 충남도청 기자회견,joongdoilbo,손학규
2016-09-12,YzLXgGE5EFc,UCuw1hxBo5mDVUhgMzRDk3aw,"윤영걸, 차명진의 정치 라이브쇼 - 정의화·손학규 회동… '제3지대' 교감?  [박종진 라이브쇼] 160912",TVCHOSUN,손학규
2016-08-28,nmR1LpYKSIo,UCTHCOPwqNfZ0uiKOvFyhGwg,"친정 잔칫날 손학규, 박지원과 회동…의도는?",연합뉴스 TV,손학규
2016-11-17,81e6DIq7-AE,UCsU-dYE8qYXHb-kiFUGnsqQ,"손학규 전 민주당 대표, 춘천 강원대서 북콘서트(대학생들과 1문 1답)",강원미래,손학규
2016-09-03,gMeOUr54BV8,UCTHCOPwqNfZ0uiKOvFyhGwg,"뜸 들이던 손학규, 국민의당 품으로?",연합뉴스 TV,손학규
2012-06-14,T6kkswWe_c0,UCLiK08tsWKL5bNoz1f8sHsw,"손학규 대선 출마 선언 ""함께 잘사는 대한민국 실현""",MediaVOP,손학규
2012-09-11,zvkDCvWmK14,UCWO-luQIaFiwsMPxFCdHpUQ,이래서 손학규 입니다,hqorkr,손학규
2017-01-25,Ch-V_MRlKb0,UClAfLVQYZSLrMAQQ_SXPVZw,18:00 [현장] 최순실 수사 관련 특검 추가 브리핑,OhmynewsTV,손학규
2016-10-20,zsQ8d4LdvkA,UCTHCOPwqNfZ0uiKOvFyhGwg,'정계복귀' 손학규…다음 행선지는?,연합뉴스 TV,손학규
2017-01-25,7STZMP-IW18,UCkinYTS9IHqOEwR1Sze2JTw,"손학규 ""국민의당과 같이할 것…반기문 곧 만난다"" / SBS",SBS 뉴스,손학규
2016-10-21,GKyHCQ6outw,UCuw1hxBo5mDVUhgMzRDk3aw,"손학규-안철수, 의기투합? “국민의당 전권 제안” [이것이 정치다] 108회 20161021",TVCHOSUN,손학규
2010-05-17,-dhtjk0NIIg,UCH0SWc5Ft1czHvaSrQYDumw,0517 유시민 후보 민노당 예방N손학규와회동.wmv,usimincamp,손학규
2016-11-22,efFKCuhxbPs,UCs18sMwqTCMBmTqX0b2-w6A,"결국 제 4 지대 보수신당이 탄생할 것. 김종인, 손학규 거기가서 이재오하고 쎄세쎄나 하셔.",유재일,손학규
2016-10-20,szE1ZJD7pmQ,UCw7ZbT9Js4Vru6HSEk1NHyw,손학규 정계복귀 하던 날,한겨레 영상뉴스,손학규
2016-11-28,m8LDNLT9zS0,UCs18sMwqTCMBmTqX0b2-w6A,"개헌론의 선봉장, 손학규와 매일경제 사설",유재일,손학규
2017-01-03,YqU7i3Eh4n0,UCTHCOPwqNfZ0uiKOvFyhGwg,빅뱅 노리는 손학규…제3지대 빅텐트론 예열 속도,연합뉴스 TV,손학규
2016-10-21,JJznX_s-8qs,UCs18sMwqTCMBmTqX0b2-w6A,"안철수, 손학규는 올드 정치를 할 것이다.",유재일,손학규
2017-01-24,c2PEqNlwQwU,UCkinYTS9IHqOEwR1Sze2JTw,"[단독] 손학규 ""연립 공동정부 필요…개혁정부 만들어야"" / SBS",SBS 뉴스,손학규
2016-11-29,1RAr1HCUnyA,UCWlV3Lz_55UaX4JsMj-z__Q,"문재인 ""개헌 꿈 깨""…손학규 ""권력에 눈먼 정략집단""",TVCHOSUN 뉴스,손학규
2017-01-24,BACM4IWWtRc,UCTHCOPwqNfZ0uiKOvFyhGwg,"손학규 ""국민의당과 연대 협의 곧 시작…반기문도 만날것"" / 연합뉴스TV (Yonhapnews TV)",연합뉴스 TV,손학규
2017-01-06,9pH12g_hZ4w,UCzQJmmpZjqzJe96CwlrwlHQ,"정청래 인터뷰, ""손학규는 만덕산 토굴로 반드시 돌아가게 될 것이다!!""",시사타파 TV,손학규
2017-01-22,f1YoPcW7tIA,UCTHCOPwqNfZ0uiKOvFyhGwg,"손학규 ""신체제 개혁세력 모을 것""…안희정 ""대선 출마"" / 연합뉴스TV (Yonhapnews TV)",연합뉴스 TV,손학규
2016-12-28,9UOcxJbahP4,UCs18sMwqTCMBmTqX0b2-w6A,"이명박의 투트랙, 반기문과 손학규. 개혁보수신당의 리더쉽은 어떻게 구축될 것인가?",유재일,손학규
2016-09-20,tiXUd5f8Xho,UCTHCOPwqNfZ0uiKOvFyhGwg,"손학규 '굿바이 강진'…""나라 구하는데 저를 던지겠다""",연합뉴스 TV,손학규
2016-10-20,mQfZhIS6QAY,UClAfLVQYZSLrMAQQ_SXPVZw,"[레알영상] 돌아온 손학규, '강진일기' 들고 탈당",OhmynewsTV,손학규
2017-01-25,iubXdNWYq6Y,UCWlV3Lz_55UaX4JsMj-z__Q,"손학규-국민의당 연합 논의…박지원 ""환영""",TVCHOSUN 뉴스,손학규
2016-07-04,Mm-8X8XfuWM,UCuw1hxBo5mDVUhgMzRDk3aw,"손학규, ‘강진 흙집’ 전격 방문! [이것이 정치다] 31회 20160704",TVCHOSUN,손학규
2017-01-03,jWrSvEtu2Eg,UCTHCOPwqNfZ0uiKOvFyhGwg,"문재인 ""새누리 정권연장 돕는일 말아야""…손학규 공격 가세",연합뉴스 TV,손학규
2017-01-06,r-SQZs4VXOE,UCx2eRsOVWYmM-StX_lu7axQ,"'정치하지 말라'는 안희정의 비판에 대해 손학규에게 묻다. ""튀고 싶어서 하는 말""",Veritas Speak 시사전문,손학규
2016-10-23,-qBTyx5bOJc,UCs18sMwqTCMBmTqX0b2-w6A,"손학규 ""뉴라이트 전사 여러분, 국민에게 희망을!"" MB와 한배 탄 손학규.",유재일,손학규
2012-03-21,l_LqLNRdznA,UCsU-I-vHLiaMfV_ceaYz5rQ,"[직격토크] 김문수, 손학규 언급 ""말과 실천 다른 사람 싫어""",JTBC News,손학규
2013-02-21,r1qP2ZGIFbQ,UCZND5XRTZbpOcZYvTEBZGbA,차기 대권 적임자는 누구인가?,Yeo-hae (여해/汝諧),손학규
2016-06-06,4EYudWgXcWI,UCfq4V1DAuaojnr2ryvWNysw,"손학규 향한 박지원의 구애, 왜?",채널A 뉴스 [Channel A News],손학규
2016-10-24,ZZntslAK8eg,UCs18sMwqTCMBmTqX0b2-w6A,"이명박, 반기문,안철수,손학규 연합 보수접수.(이제부턴 조중동과 이들의 선거캠프)",유재일,손학규
2017-01-05,thVvS6-04i4,UCxvkwrPb2O6R1wWZSzU9PRQ,"김어준의 뉴스공장 ""안희정 젊어서 튀어보려고"" 발언 손학규 대권 도전? 2차 인터뷰 1월 6일  20170106",시민정신,손학규
2016-12-10,RyIzJu16UM4,UCPgDGF1ehb-vC74QdrM6pxA,"김기춘 ""통합진보당 해체"" 공작 그리고 손학규와 박근혜 - 김어준 파파이스 E124 중에서",gyounghyun kim,손학규
2017-01-05,i_tQpVJt_rI,UCg-v_oWUR9LAbTJIVKrHXqQ,망치부인 손학규 고마워요 이명박 아바타 반기문 신천지 주승용 김한길 문재인 캠프 개헌보고서 내용 김부겸,양웬리 -망치부인 맛뵈기영상 전문,손학규
2016-09-21,FeTz7O1ZYmY,UChIDI5DHhUG9eLUe3m96Vkw,20160920 154855 마량토요음악회(강진다산 강좌 손학규강연),cheol seok gang,손학규
2017-01-06,h6NWqvScXTE,UCY_4SqEcnswYa-oy6IFqsRQ,"김어준의 뉴스공장【2017.1.6 - Full】 ●김은지, 김홍걸, 손학규, 정태인●",0828kkk,손학규
2016-12-12,3RDLkE1RILI,UCwRljhjVWtLqAKbsWGPU_OA,"[출발] 특별대담 손학규 ""촛불민심은 개.../ YTN 라디오",YTN RADIO,손학규
2014-08-20,80fY6EhRkzM,UChlgI3UHCOnwUGzWzbJ3H5w,'정계은퇴' 손학규 강진 산골 토담집서 생활 / YTN,YTN NEWS,손학규
2016-11-02,c5nq8c4tOE0,UCWLdJ-g9j-ZUwlnR7fU1yCQ,박 대통령 '김병준 카드'에 '닭 쫓던 개'된 손학규 [김광일의 신통방통],TVCHOSUN 시사,손학규
2015-08-06,UuGrT2r8Q70,UCTHCOPwqNfZ0uiKOvFyhGwg,손학규ㆍ유승민ㆍ김부겸 '문상조우' 눈길,연합뉴스 TV,손학규
2016-01-12,KITWlW5ALbI,UCTHCOPwqNfZ0uiKOvFyhGwg,'손학규는 말이 없고…' 선택지 엇갈리는 손학규계,연합뉴스 TV,손학규
2016-12-27,n7btb9gz-eg,UCs18sMwqTCMBmTqX0b2-w6A,"정동영, 박지원 디스, 손학규 배제. 국민의 당 당권 도전.  어후... 징글징글.",유재일,손학규
2017-01-12,Vkw7HneAcoU,UCWO-luQIaFiwsMPxFCdHpUQ,손학규 상임고문 강연 동영상(제6회 대학생 리더십 아카데미),hqorkr,손학규
2012-08-22,XBZJRcu_hiM,UCU9rlUj7TLiqNB1cHpjib8g,손학규후보의 부인 이윤영 여사에게 듣다. -반지사건,jun Kim,손학규
2017-01-06,WmV89GOlsyM,UCY_4SqEcnswYa-oy6IFqsRQ,"김어준의 뉴스공장【2017.1.6 - 3,4부】 ●손학규, 정태인●",0828kkk,손학규
2014-07-31,iQid7jeVGKY,UCXhyckP7OEnvfHTYY-5dARw,새정치민주연합 손학규 상임고문 정계은퇴 기자회견,SNS YonhapnewsTV,손학규
2016-10-24,PUGKa8U8DNA,UCs18sMwqTCMBmTqX0b2-w6A,"안철수는 최소 뉴라이트 숙주. 이명박, 손학규와 같은 배를 탄 사람.",유재일,손학규
2017-01-03,HlYlnc_jNhE,UCg-v_oWUR9LAbTJIVKrHXqQ,망치부인 거지갑 박주민 무능 손학규 안희정 문재인 세월호 특별법 법안 더민주 탈당,양웬리 -망치부인 맛뵈기영상 전문,손학규
2012-07-09,bSJsA7HF9Qs,UC7xOh5v7rLVWuJEuMYE1-hA,손학규 민주당 대선 예비후보 관훈클럽 초청 토론회,corekor,손학규
2017-01-03,Y_dgSZi5sVo,UCs18sMwqTCMBmTqX0b2-w6A,"국민의당, 손학규 1월말 통합. 국민의당 누군가가 헤럴드 경제와 통화.",유재일,손학규
2013-10-10,pJ56_WfyA1U,UCfq4V1DAuaojnr2ryvWNysw,"박종진의 쾌도난마 - 전원책, ""고만한 새누리 후보론 손학규, 문재인, 박원순 못 이겨""_채널A",채널A 뉴스 [Channel A News],손학규
2012-08-15,dmyDDm3vrbU,UCugbqfMO94F9guLEb6Olb2A,대한민국의 미래를 묻는다 - 손학규 후보 (1부),HankyorehTV,손학규
2017-01-22,v3jdyjiVeyw,UC668cCEdWmKLkITr7vEyCxQ,[심층분석] 손학규 '출정식'…'연대' 위한 디딤돌?,Hyun-Jung 뉴스,손학규
2012-12-12,8HcP3xTqUVY,UCUZqftnsEmC6_wo5aJ4XZ-Q,저격수로 나선 '손학규-이인제',한승화,손학규
2016-08-22,G_9-PlWhkmU,UCTHCOPwqNfZ0uiKOvFyhGwg,"""문재인 독주 막아라""…야권 잠룡들 ""손학규 구애 경쟁""",연합뉴스 TV,손학규
2016-12-15,QYHV5Xg0qYI,UCMMZYccbIQUbMuVvi2EmEPA,손학규대표님.마침 집도 분당이라 너무도 이재명시장을 잘 알고 계시다고.,Marshall Shawn,손학규
2016-10-20,_51_ovdGc5Y,UCTHCOPwqNfZ0uiKOvFyhGwg,'정계복귀' 손학규…다음 행선지는?,연합뉴스 TV,손학규
2017-01-02,FcSXcSb2fZs,UCs18sMwqTCMBmTqX0b2-w6A,"손학규, 개헌파 양심세력? 만덕산엔 감이 없었나요?",유재일,손학규
2016-11-10,YJhHr4j-AH4,UCRLTsq2LQZOz_fA16UImsEA,손학규 강진일기 북콘서트 청주편,성군,손학규
2017-01-04,KjAK3zXw2LI,UCTHCOPwqNfZ0uiKOvFyhGwg,"문재인 ""새누리 정권연장 돕는일 말아야""…'손학규 공격' 가세",연합뉴스 TV,손학규
2012-07-09,vj_I2-n9JcA,UCJDEy8cKvLPrssCqpfy8xjg,손학규 전대표님 노래 솜씨,전통타악연구소,손학규
2017-01-03,NwCxy_nC_cg,UCs18sMwqTCMBmTqX0b2-w6A,"반기문,안철수,손학규,김종인. 결국은 엘리트당. 엘리트의 우월의식이 이끄는 고집.",유재일,손학규
2016-10-20,u55RLCJ3s_Y,UCHXvjavEtkPFJCfGlm0wTXw,[경향신문] 손학규 정계복귀하며 더불어민주당 탈당 선언,thekyunghyangtv,손학규
2016-12-17,ZDhBcWFgMYM,UCYXI5_fEmf4Veb3MFKeLOWQ,손학규대표 나의 목민심서 '강진일기' 북콘서트,마패뉴스,손학규
2016-10-21,gIi9OvVT-Y8,UCu1FzjrHosuKGvgIx8oBi8w,"1843.박근혜, 최순실 지우기 시작/ 손학규 탈당, 왜?  (김민석 21.)",트위터매거진 새가 날아든다,손학규
2016-01-22,vY5Vxhx7UDQ,UC4Aa3OPkMenwTANpf0oWVRQ,"[김현정의 뉴스쇼] 박영선 ""손학규, 야당 수렁에 빠지면 메시지 던질 것"" (20160122)",CBS newsshow,손학규
2012-05-12,5cnJlUv1KDs,UC6oW7IIYXFRZaUC26ZK2XhA,옥스포드 강연 1. 민주당 대표 손학규,familydoctors,손학규
2016-11-28,NRaXZ7Cl44A,UCZ8XrVm4AFkxLLLjw7fwMvw,"손학규, 인천에서 북콘서트...정치 행보 - 티브로드 인천방송",ic tbroad,손학규
2012-08-07,wrKBPlUh6NY,UCWO-luQIaFiwsMPxFCdHpUQ,어떤남자의의지 - 손학규,hqorkr,손학규
2016-09-21,gikRY6NFVk8,UCfq4V1DAuaojnr2ryvWNysw,손학규 하산… 정계 복귀할 수 있을까?,채널A 뉴스 [Channel A News],손학규
2016-12-13,HE-iC2m1zdU,UChlgI3UHCOnwUGzWzbJ3H5w,"손학규·안철수 개헌 연대 가능성...문재인 ""지금은 때가 아니다"" / YTN (Yes! Top News)",YTN NEWS,손학규
2016-05-06,jCthXbxvlD0,UChlgI3UHCOnwUGzWzbJ3H5w,새누리당 손학규 비대위 영입...與 비대위원장 '인물난'? / YTN,YTN NEWS,손학규
2012-08-30,9UlW6i6ASak,UCWO-luQIaFiwsMPxFCdHpUQ,손학규의 저녁있는 삶,hqorkr,손학규
2017-01-06,BCE0uUIpb0A,UCRYOOiIwYH73Y1n2HBCZfKQ,정청래-손학규는 다시 만덕산으로.. 반기문은?,Rainbow Snail,손학규
2016-08-29,0TPb7xbTCwE,UCtoHSJzZbWnkzMZI88UK-BQ,김종인 손학규 극비회동 뒷이야기,Namu,손학규
2016-08-21,BaonBAKaz88,UCa97kDUvLn9OSn9xTX0uM_g,"손학규, 故 박형규 목사의 '지혜와 용기'가 필요한 때",NocutV,손학규
2014-07-31,xS3y1B5juWE,UChlgI3UHCOnwUGzWzbJ3H5w,"손학규, '정계 은퇴' 기자회견 / YTN",YTN NEWS,손학규
2016-10-21,PoSikhGFQ0U,UCTHCOPwqNfZ0uiKOvFyhGwg,"손학규 ""안철수 현상, 아직 유효…다시 살려야""",연합뉴스 TV,손학규
2016-10-21,00wcaxap200,UChlgI3UHCOnwUGzWzbJ3H5w,"박지원 ""어제 손학규와 통화...국민의당과 함께 하자"" / YTN (Yes! Top News)",YTN NEWS,손학규
2016-12-26,Fo9-Nv0zLGo,UCJT6rPf48D2Ew9ciyH795RA,손학규  넌  도대체 뭐하는 사람이냐?  김종인 그리고 국민의당,전봉조,손학규
2012-11-30,6q_2jbYAZ-c,UCWlV3Lz_55UaX4JsMj-z__Q,"[단독] 손학규 ""文, 이런 식이면 安 못 끌어와""",TVCHOSUN 뉴스,손학규
2016-12-22,lGtb7hqV668,UCbyWnHnvroW1yPJQiofJI0Q,정계복귀와 동시에 ‘탈당 승부수’ 던진 손학규…왜?,Scott Kim,손학규
2012-09-05,Br1hyB8QdqI,UCWlnGHFbdh_EWzI_2ZIwilQ,손학규 한나라 이야기 (광주MBC 합동토론회),장지호,손학규
2012-09-14,bKFKp36w90I,UCB1I1sGmdXg1p7cKEZABDvQ,망치부인[모바일 치명적 오류?/손학규 캠프의 3대 난동사건]2012.09.13방송1편,상식이통하는사회,손학규
2012-09-05,m14DHB5kz6A,UCWlnGHFbdh_EWzI_2ZIwilQ,손학규-수도권이 무슨지역입니까! (광주MBC 합동토론회),장지호,손학규
2016-05-21,d9EWXzcBxm4,UCu1FzjrHosuKGvgIx8oBi8w,"1527.손학규 정계복귀, 노림수는? / 조영남 대작, 사기일까?",트위터매거진 새가 날아든다,손학규
2015-11-09,13x1-02ICbY,UCkinYTS9IHqOEwR1Sze2JTw,"손학규 ""꿀벌은 한순간에 이동한다""…복귀 시사? / SBS",SBS 뉴스,손학규
2016-12-16,gbR44g8vSJk,UCYXI5_fEmf4Veb3MFKeLOWQ,손학규의 국민주권 개혁회의 기자회견,마패뉴스,손학규
2016-10-20,Xm7nlhwHjbQ,UCG9aFJTZ-lMCHAiO1KJsirg,"손학규, 정계복귀…민주당 탈당",MBN,손학규
2012-04-10,_oZxTw5T8xQ,UCh9iP_D94ZbrP4X_W4K7hBg,싱크TV 민병두 지지연설 - 손학규 고문,HopeDDM,손학규
2014-07-31,yE91bFgRm2s,UClAfLVQYZSLrMAQQ_SXPVZw,"손학규 정계은퇴...""저녁이 있는 삶을 돌려드린다는 약속을 지키지 못해 송구""",OhmynewsTV,손학규
2016-10-20,CkvgYY7q0pU,UCuw1hxBo5mDVUhgMzRDk3aw,"돌아온 손학규, 2년만의 하산. [이것이 정치다] 107회 20161020",TVCHOSUN,손학규
2016-10-20,h6hBoTu_wUU,UChlgI3UHCOnwUGzWzbJ3H5w,"정계복귀 손학규 탈당...""당적 포함 기득권 내려놓겠다"" / YTN (Yes! Top News)",YTN NEWS,손학규
2011-10-26,rbqk-HcNHBs,UCiw6RObBFSVCCoHTIsgc_kQ,[박원순 당선자 서울광장 연설 2] 무소속 후보 밀어준 손학규 대표 존경,SesameTube 참깨방송,손학규
2016-09-07,pqWqvYvxpVc,UCTHCOPwqNfZ0uiKOvFyhGwg,제3지대론 꿈틀꿈틀…손학규 복귀 변수,연합뉴스 TV,손학규
2016-10-31,8a1ZkkD_big,UCWO-luQIaFiwsMPxFCdHpUQ,손학규의 강진일기,hqorkr,손학규
2016-10-24,2keWCz8XGag,UCs18sMwqTCMBmTqX0b2-w6A,안철수 간 보는 거에 이제 반기문 손학규가 지칠 차례.,유재일,손학규
2012-09-11,1Oh8090pRs0,UCZO9PFz7cyXLH9PnQvibZEA,대구 경북권 민주통합당 경선토론회 손학규 문재인,justvotes,손학규
2016-11-06,0fml5RO5fjk,UCRLTsq2LQZOz_fA16UImsEA,손학규 강진일기 북콘서트 대구편,성군,손학규
2012-07-06,3LAL41Vq-xk,UCHBvfByzuzamrZiL398jopQ,[눈TV] '저녁이 있는 삶' 손학규 출판기념회...민주당 의원 총출동,news1korea,손학규
2012-06-27,HuZkXYbfwks,UCWO-luQIaFiwsMPxFCdHpUQ,"정책발표회 - 손학규의 저녁이 있는 삶 ① 노동시간 단축, 좋은 일자리",hqorkr,손학규
2014-05-24,ZYgHXFoh9sU,UC34U7Gy8HbaE1JjSVQh06Yw,손학규대표님...마침 집도 분당이라 너무도 이재명시장을 잘 알고 계시다고...,박동환,손학규
2016-05-06,qgAsKYx4ZWA,UCfq4V1DAuaojnr2ryvWNysw,"손학규, 새누리당으로?…안민“과음하셨느냐”",채널A 뉴스 [Channel A News],손학규
2017-01-04,eaUo6OXPJzk,UCKoF0wT5NgRNFzuO1Yqb1Aw,"안희정 충남지사, '손학규'에 사이다 디스!!! ""대선 때나 총선 때에 유독 많이 나타나는 철새들 당장 정치계에서 떠나라!!!""",짱민수,손학규
2016-12-16,83sy_dO_7dw,UCbUpwqYrYCDOyTv4F8Ur8TA,"제3지대를 바라보는 안희정의 시선. 손학규, 박지원, 반기문 비판[김어준 인터뷰]",Bryant Joesph,손학규
2016-12-16,83sy_dO_7dw,UCbUpwqYrYCDOyTv4F8Ur8TA,"제3지대를 바라보는 안희정의 시선. 손학규, 박지원, 반기문 비판[김어준 인터뷰]",Bryant Joesph,손학규
2011-11-26,KWN8jvLQofY,UCugbqfMO94F9guLEb6Olb2A,"손학규 마이크 잡자 시민들 ""사퇴해! 사퇴해!""",HankyorehTV,손학규
2016-09-21,Vq0QTLPP1n0,UCwRljhjVWtLqAKbsWGPU_OA,"[출발] 김영춘 “손학규, 대통령 열망 강.../ YTN 라디오",YTN RADIO,손학규
2016-08-14,nbBLQgM9njk,UChlgI3UHCOnwUGzWzbJ3H5w,복귀 손학규 둘러싸고 정계 개편 '꿈틀' / YTN (Yes! Top News),YTN NEWS,손학규
2015-05-18,FZiQFJ7xs3o,UChlgI3UHCOnwUGzWzbJ3H5w,"칩거와 복귀의 아이콘 손학규, 정말 돌아올까? / YTN",YTN NEWS,손학규
2012-06-14,8qyU8aNbNSo,UCa97kDUvLn9OSn9xTX0uM_g,"NocutView - 손학규,""나는 소통령 · 중통령 · 대통령""",NocutV,손학규
2012-07-19,Jq1K2CK1uQY,UC7xOh5v7rLVWuJEuMYE1-hA,"저녁이 있는 삶, 손학규의 민심대장정",corekor,손학규
2012-11-27,NB9D4SNDabQ,UCiw6RObBFSVCCoHTIsgc_kQ,[문재인 광화문 유세] 손학규 찬조연설,SesameTube 참깨방송,손학규
2012-09-06,4aGJsZrTGbU,UCWO-luQIaFiwsMPxFCdHpUQ,[손학규tv]손학규tv29 - 남대문 시장 방문,hqorkr,손학규
2016-10-21,s-ss96m23Pk,UCTHCOPwqNfZ0uiKOvFyhGwg,손학규 탈당에 셈법 분주해진 여야 잠룡들…파장 예의주시,연합뉴스 TV,손학규
2016-10-20,JWXl531PH3Y,UCZzhZSwW1KVausuVKuL20DQ,"손학규, 정계복귀 공식 선언 기자회견20161020",news 300,손학규
2012-07-04,nd17bqsf1J0,UC7xOh5v7rLVWuJEuMYE1-hA,"손학규의 노래, 국민의 노래, 민주화의 노래",corekor,손학규
2016-09-03,7FbjlZojxLs,UChlgI3UHCOnwUGzWzbJ3H5w,"손학규 前 고문, 광주서 대선 도전 시사 / YTN (Yes! Top News)",YTN NEWS,손학규
